--------------------
BDMEP - INMET
--------------------
Estação           : CRUZ ALTA - RS (OMM: 83912)
Latitude  (graus) : -28.63
Longitude (graus) : -53.6
Altitude  (metros): 472.50
Estação Operante
Inicio de operação: 02/02/1912
Periodo solicitado dos dados: 01/01/1961 a 19/09/2012
Os dados listados abaixo são os que encontram-se digitados no BDMEP
--------------------
Obs.: Os dados aparecem separados por ; (ponto e vírgula) no formato txt.
      Para o formato planilha XLS, siga as instruções
--------------------
Estacao;Data;Hora;Precipitacao;TempBulboSeco;TempBulboUmido;TempMaxima;TempMinima;UmidadeRelativa;PressaoAtmEstacao;DirecaoVento;VelocidadeVentoInsolacao;
83912;14/02/1979;1200;0;23.2;18.8;;17.9;64;952.5;0;0;;
83912;14/02/1979;1800;;29.8;19.2;;;34;950.5;14;3;;
83912;15/02/1979;0000;;25.9;19.3;30.8;;52;950.5;14;1;11.5;
83912;15/02/1979;1200;0;22.3;18.3;;17.8;67;953.8;9;1;;
83912;15/02/1979;1800;;30.2;19.6;;;34;950.5;9;1;;
83912;16/02/1979;0000;;24.4;17.6;29.8;;49;950.1;14;7;6.7;
83912;16/02/1979;1200;0;21;18.2;;18.7;75;951.5;9;3;;
83912;16/02/1979;1800;;29.2;21.3;;;48;947.5;0;0;;
83912;17/02/1979;0000;;24.5;19.6;24.5;;62;946.9;14;5;2.1;
83912;17/02/1979;1200;12.4;19.2;18.2;;16.9;90;949.7;9;1;;
83912;17/02/1979;1800;;20.4;18.4;;;82;948.7;14;3;;
83912;18/02/1979;0000;;19.5;18;25.8;;86;949.1;9;1;3.1;
83912;18/02/1979;1200;26;20.1;18.8;;17.9;88;950.6;9;1;;
83912;18/02/1979;1800;;25.4;21.1;;;67;948.8;0;0;;
83912;19/02/1979;0000;;20.8;19.8;25.8;;91;949.1;18;1;8;
83912;19/02/1979;1200;15.5;19.8;19.4;;18.3;96;950;23;1;;
83912;19/02/1979;1800;;25.2;20.8;;;66;948.2;23;1;;
83912;20/02/1979;0000;;21.4;19.2;26.8;;81;949.5;0;0;9.2;
83912;20/02/1979;1200;0.2;20.6;18.4;;16.9;80;953.8;14;1;;
83912;20/02/1979;1800;;26.2;19.2;;;50;952.8;18;1;;
83912;21/02/1979;0000;;21.6;17.8;21.9;;68;954.5;18;1;0;
83912;21/02/1979;1200;0;18.6;17.1;;17.7;86;958.2;14;3;;
83912;21/02/1979;1800;;21.2;17.9;;;71;957.6;14;1;;
83912;22/02/1979;0000;;19.6;16.8;19.6;;74;957.2;14;3;0;
83912;22/02/1979;1200;11.5;16.4;16.2;;16.2;98;957.3;18;3;;
83912;22/02/1979;1800;;17.1;16.9;;;98;956.8;18;5;;
83912;23/02/1979;0000;;17.8;17.4;;;96;955;5;1;;
83912;24/02/1979;0000;;;;20.6;;;;;;0.6;
83912;24/02/1979;1200;5.2;20.2;19.4;;18.3;93;955.3;23;1;;
83912;24/02/1979;1800;;25.2;22.5;;;79;952.6;0;0;;
83912;25/02/1979;0000;;21;20;29;;91;953.1;5;1;5.1;
83912;25/02/1979;1200;4;21.2;19.2;;17.6;82;956.4;32;1;;
83912;25/02/1979;1800;;27.9;21;;;52;953.8;32;3;;
83912;26/02/1979;0000;;23.6;20.5;29.5;;75;955.1;0;0;11.1;
83912;26/02/1979;1200;0;22;18.9;;16.9;74;957.9;0;0;;
83912;26/02/1979;1800;;28.4;21.1;;;50;954.6;23;1;;
83912;27/02/1979;0000;;23.4;19.6;31.2;;69;954.2;18;1;10.9;
83912;27/02/1979;1200;0;22.4;19.6;;17.3;76;953.7;9;1;;
83912;27/02/1979;1800;;30.2;22.2;;;48;950.2;32;1;;
83912;28/02/1979;0000;;24.8;21.5;24.8;;74;950;0;0;0;
83912;28/02/1979;1200;19.2;17;16.6;;16.5;96;955.8;32;1;;
83912;28/02/1979;1800;;21.2;18.6;;;77;955.2;32;1;;
83912;01/03/1979;0000;;19.1;18.6;23.4;;95;957.1;0;0;7.3;
83912;01/03/1979;1200;6.4;17;15.8;;16.3;88;962;14;5;;
83912;01/03/1979;1800;;22.6;17.4;;;58;960.6;18;1;;
83912;02/03/1979;0000;;16.8;12.4;16.8;;57;961;18;5;10.5;
83912;02/03/1979;1200;0;16.8;14.5;;11.5;77;960.7;9;1;;
83912;12/03/1979;0000;;;;24.4;;;;;;5;
83912;12/03/1979;1200;27;19;17.2;;15.8;83;956.1;14;5;;
83912;12/03/1979;1800;;23.6;20.3;;;73;953.8;14;5;;
83912;13/03/1979;0000;;19;17.8;24.8;;89;955.1;14;7;2.3;
83912;13/03/1979;1200;5.3;17.2;16.8;;15.6;96;955.4;9;1;;
83912;13/03/1979;1800;;24.2;21.2;;;76;952.2;14;1;;
83912;14/03/1979;0000;;19.2;18.6;25.2;;94;953.8;18;1;9.2;
83912;14/03/1979;1200;10.3;20.2;18.6;;16.5;85;954.2;9;3;;
83912;14/03/1979;1800;;24.8;20;;;63;952.3;14;1;;
83912;15/03/1979;0000;;20;18.4;26.2;;85;953;14;1;8.1;
83912;15/03/1979;1200;0;16.8;16.6;;15.8;98;955.4;18;5;;
83912;15/03/1979;1800;;25.6;20.6;;;62;952.6;18;1;;
83912;16/03/1979;0000;;19.8;17.8;27.4;;82;953.5;18;3;8.1;
83912;16/03/1979;1200;0;17;16.4;;14.2;94;956.3;14;1;;
83912;16/03/1979;1800;;26.2;20;;;55;954.1;18;1;;
83912;17/03/1979;0000;;21.4;19.1;28.2;;80;954.7;14;3;8.5;
83912;17/03/1979;1200;0;19.2;18;;16.1;89;957.3;14;3;;
83912;17/03/1979;1800;;27.4;21.4;;;57;954.6;18;1;;
83912;18/03/1979;0000;;21.8;19.6;28.3;;81;955.5;14;1;7.4;
83912;18/03/1979;1200;0;20.8;18.6;;17.2;80;957.2;5;5;;
83912;18/03/1979;1800;;27;22.2;;;65;955;0;0;;
83912;19/03/1979;0000;;22.2;19.6;;;78;956.1;14;3;;
83912;20/03/1979;0000;;;;28.6;;;;;;8.1;
83912;20/03/1979;1200;0;21.2;17.9;;16.2;71;959.1;5;3;;
83912;20/03/1979;1800;;28;20.8;;;50;957.2;32;1;;
83912;21/03/1979;0000;;23.6;19.4;29.6;;66;956.6;0;0;10.3;
83912;21/03/1979;1200;0;21;18.3;;17;76;957;5;1;;
83912;21/03/1979;1800;;29.4;20.2;;;40;954.8;32;1;;
83912;22/03/1979;0000;;24.2;19.1;29.3;;60;954.1;0;0;8.5;
83912;22/03/1979;1200;0;21.3;17.8;;18.2;70;954.4;5;1;;
83912;22/03/1979;1800;;29.1;20.9;;;46;950.6;32;3;;
83912;23/03/1979;0000;;24.5;20.4;24.5;;68;951.2;0;0;0;
83912;23/03/1979;1200;0;20.2;19.1;;16.5;90;953.8;32;1;;
83912;23/03/1979;1800;;19.9;18.9;;;91;954;32;1;;
83912;24/03/1979;0000;;16.5;14.9;20.8;;84;956.3;23;3;2.6;
83912;24/03/1979;1200;0;15.5;15;;14.2;95;959.1;18;1;;
83912;24/03/1979;1800;;20.3;16.5;;;66;958.3;18;7;;
83912;25/03/1979;0000;;16.4;13.4;22.8;;70;959.1;14;3;9.6;
83912;25/03/1979;1200;0;15;13.7;;11.8;86;962.1;14;5;;
83912;25/03/1979;1800;;22.2;16;;;50;959.6;14;3;;
83912;26/03/1979;0000;;17.5;14.6;25.2;;72;959.6;14;1;10.2;
83912;26/03/1979;1200;0;15.8;13.8;;12;79;961.6;14;5;;
83912;26/03/1979;1800;;24.2;16.4;;;42;957.9;14;1;;
83912;27/03/1979;0000;;17.3;13.9;26.6;;67;958.7;14;9;5.5;
83912;27/03/1979;1200;0;15;13.5;;12.1;84;958.1;9;3;;
83912;27/03/1979;1800;;26.3;18.2;;;43;953.6;0;0;;
83912;28/03/1979;0000;;19.4;16;24.6;;69;955;14;3;6.4;
83912;28/03/1979;1200;3.8;15.2;14.8;;14.7;96;955.8;14;3;;
83912;28/03/1979;1800;;24.2;18.2;;;54;952.1;23;1;;
83912;29/03/1979;0000;;19.9;16.1;26.2;;66;953.5;14;1;9.6;
83912;29/03/1979;1200;0;17.9;17.9;;14.2;100;955.7;18;1;;
83912;29/03/1979;1800;;25.5;25.5;;;100;953.8;0;0;;
83912;30/03/1979;0000;;19.8;16.2;26.2;;68;955.1;18;3;10.2;
83912;30/03/1979;1200;0;17.8;15.4;;14.2;77;958.8;14;1;;
83912;30/03/1979;1800;;25.6;17.2;;;40;957.4;18;3;;
83912;31/03/1979;0000;;20.3;16;;;62;957.2;18;1;;
83912;01/04/1979;0000;;;;27.2;;;;;;8.6;
83912;01/04/1979;1200;0;18.2;15.8;;15;77;952;0;0;;
83912;01/04/1979;1800;;26.8;18.6;;;43;948.3;0;0;;
83912;02/04/1979;0000;;21.2;17.4;28.2;;67;948.6;0;0;9.3;
83912;02/04/1979;1200;0;18.6;15.7;;15.2;73;952.6;32;1;;
83912;02/04/1979;1800;;27.8;18.9;;;40;948.1;32;1;;
83912;03/04/1979;0000;;23;18.6;23;;64;948.7;0;0;1.2;
83912;03/04/1979;1200;22.9;17.6;17.4;;16.5;98;951.6;14;1;;
83912;03/04/1979;1800;;21.6;18.8;;;76;950.7;32;1;;
83912;04/04/1979;0000;;19.2;18;19.2;;89;952.2;14;3;0;
83912;04/04/1979;1200;0;17;16.4;;16.4;94;955.2;14;3;;
83912;04/04/1979;1800;;17.4;17.3;;;99;952.9;14;3;;
83912;05/04/1979;0000;;17.4;17.3;17.4;;99;952.6;18;3;0;
83912;05/04/1979;1200;13.5;14.5;14.4;;14.2;99;954.7;14;5;;
83912;05/04/1979;1800;;16;15.8;;;98;954;14;5;;
83912;06/04/1979;0000;;14.4;14.2;15.9;;98;957.3;18;1;2.8;
83912;06/04/1979;1200;35.8;12;11;;10.1;88;963.2;18;7;;
83912;06/04/1979;1800;;14.4;12.4;;;78;962.3;23;1;;
83912;07/04/1979;0000;;11.6;11;19.4;;93;963.4;0;0;9.5;
83912;07/04/1979;1200;0;10.8;9.6;;7.8;85;966.1;0;0;;
83912;07/04/1979;1800;;18.5;13.3;;;53;963.7;18;1;;
83912;08/04/1979;0000;;15;12.4;21;;73;964.1;23;1;7.4;
83912;08/04/1979;1200;0;12.8;12.3;;10.3;94;964.7;14;1;;
83912;08/04/1979;1800;;19.4;14.8;;;59;962.3;14;1;;
83912;09/04/1979;0000;;15.4;13.2;;;77;961;14;5;;
83912;10/04/1979;0000;;;;20.7;;;;;;1.6;
83912;10/04/1979;1200;2.4;14.6;14.4;;13.9;98;958.9;14;1;;
83912;10/04/1979;1800;;19.6;16.8;;;74;956.2;32;1;;
83912;11/04/1979;0000;;16.2;15.2;;;90;956.6;0;0;;
83912;12/04/1979;0000;;;;21.9;;;;;;8.2;
83912;12/04/1979;1200;0;14;12;;10.8;78;961.3;14;5;;
83912;12/04/1979;1800;;21.2;15;;;49;956.9;14;3;;
83912;13/04/1979;0000;;15.2;13.2;20.2;;79;960.3;14;7;0.4;
83912;13/04/1979;1200;0;15.1;13.5;;12.8;83;960.9;14;3;;
83912;13/04/1979;1800;;17.6;15.8;;;82;959.7;9;3;;
83912;14/04/1979;0000;;15.8;15.6;24.6;;98;960.2;9;1;3;
83912;14/04/1979;1200;4;16.3;15.4;;14.7;91;960.9;9;3;;
83912;14/04/1979;1800;;23.5;19.1;;;65;956.7;5;5;;
83912;15/04/1979;0000;;20.8;18.8;;;82;954.5;0;0;;
83912;18/04/1979;0000;;;;24.6;;;;;;7.9;
83912;18/04/1979;1200;23.4;12.9;12.9;;11.7;100;957.4;0;0;;
83912;18/04/1979;1800;;23.9;18.6;;;59;954.1;14;1;;
83912;19/04/1979;0000;;18.6;16.4;27.8;;79;955.3;0;0;9.9;
83912;19/04/1979;1200;0;16.5;15;;13.2;85;957.4;9;1;;
83912;19/04/1979;1800;;27;18.3;;;40;953.7;0;0;;
83912;20/04/1979;0000;;20.4;15.4;25.6;;57;954.6;14;1;2.5;
83912;20/04/1979;1200;0;16.2;14.7;;14.8;85;957.3;0;0;;
83912;20/04/1979;1800;;25;17.6;;;46;955.6;18;3;;
83912;21/04/1979;0000;;18.4;15;23.4;;68;956.7;18;1;9.9;
83912;21/04/1979;1200;0;15;13.8;;11.9;87;959.7;14;1;;
83912;21/04/1979;1800;;22.8;17.2;;;55;956;14;1;;
83912;22/04/1979;0000;;16;14.6;20.4;;85;958.6;18;1;8.3;
83912;22/04/1979;1200;0;13.2;12.2;;10;89;961.7;14;3;;
83912;22/04/1979;1800;;19.9;15;;;57;959.9;14;3;;
83912;23/04/1979;0000;;15.8;14.2;20.8;;83;961.1;18;5;9;
83912;23/04/1979;1200;0;15.1;14.1;;12.7;89;964.2;18;5;;
83912;23/04/1979;1800;;20.6;14.4;;;48;961.9;14;9;;
83912;24/04/1979;0000;;14.8;12.9;22.2;;80;963.1;14;3;9.4;
83912;24/04/1979;1200;0;13.6;12.6;;10.3;89;963.9;14;5;;
83912;24/04/1979;1800;;21.5;15.1;;;48;961.4;14;1;;
83912;25/04/1979;0000;;15.5;13.8;22.8;;82;962.2;14;3;8.2;
83912;25/04/1979;1200;0;14.4;12.6;;11.3;80;963.9;14;3;;
83912;25/04/1979;1800;;21.6;16.2;;;55;959.9;0;0;;
83912;26/04/1979;0000;;15.4;12.8;23.2;;73;961.3;14;5;7.4;
83912;26/04/1979;1200;0;13.4;12.4;;11;89;962.1;14;1;;
83912;26/04/1979;1800;;22.3;16.4;;;52;957.6;23;1;;
83912;27/04/1979;0000;;16.4;14.8;24;;84;957.7;14;5;6.7;
83912;27/04/1979;1200;0;14.2;13.1;;12.1;88;958.8;14;3;;
83912;27/04/1979;1800;;22.8;15.5;;;43;955.8;14;1;;
83912;28/04/1979;0000;;17.6;15.2;;;77;956.3;14;3;;
83912;29/04/1979;0000;;;;24;;;;;;4.4;
83912;29/04/1979;1200;0;15.6;13.5;;11.8;78;954.5;5;3;;
83912;29/04/1979;1800;;22.3;17.1;;;58;950.3;32;5;;
83912;30/04/1979;0000;;15.7;15.6;;;99;950.1;32;3;;
83912;01/05/1979;0000;;;;17.4;;;;;;8.6;
83912;01/05/1979;1200;0;9.8;9.3;;8.2;94;956.1;32;3;;
83912;01/05/1979;1800;;17;11.4;;;47;954.2;32;7;;
83912;02/05/1979;0000;;11;9.5;21.6;;82;956;0;0;8.1;
83912;02/05/1979;1200;0;10;8.6;;5.6;82;959;5;1;;
83912;02/05/1979;1800;;20.5;12.1;;;32;956.2;32;10;;
83912;03/05/1979;0000;;15.4;10.8;17.6;;54;955.2;0;0;0;
83912;03/05/1979;1200;6.3;12.6;12.1;;12.6;94;953.9;9;1;;
83912;03/05/1979;1800;;17;16.9;;;99;951.6;5;1;;
83912;04/05/1979;0000;;16.7;16;16.7;;93;951.9;0;0;8.2;
83912;04/05/1979;1200;34.1;12;11.8;;10.6;98;956.3;0;0;;
83912;04/05/1979;1800;;15.7;11.4;;;57;955;0;0;;
83912;05/05/1979;0000;;10.6;9.2;18.5;;83;956.4;0;0;9.3;
83912;05/05/1979;1200;0;9.7;3.8;;5.6;29;960.7;0;0;;
83912;05/05/1979;1800;;17.7;11.6;;;44;958.2;5;1.2;;
83912;06/05/1979;0000;;12.2;9.6;24.4;;70;959.4;0;0;8.7;
83912;06/05/1979;1200;0;10.8;8.8;;8.2;75;960.1;9;1;;
83912;06/05/1979;1800;;23.4;13.7;;;28;956.1;5;1;;
83912;07/05/1979;0000;;17.5;14.6;;;72;957.2;5;1;;
83912;08/05/1979;0000;;;;16.8;;;;;;0;
83912;08/05/1979;1200;0;14.5;14;;12.6;94;958.5;14;7;;
83912;08/05/1979;1800;;15.5;15;;;95;955.9;14;3;;
83912;09/05/1979;0000;;15;14.8;16.8;;98;955.3;14;7;0.8;
83912;09/05/1979;1200;28;13.2;13;;12.6;98;956.1;18;3;;
83912;09/05/1979;1800;;16.2;13.3;;;71;955.3;14;3;;
83912;10/05/1979;0000;;12.6;11.4;19.4;;86;956.8;14;1;2.3;
83912;10/05/1979;1200;0;12.7;12.1;;10.8;93;958.1;14;1;;
83912;10/05/1979;1800;;18.2;14.6;;;66;955.5;5;1;;
83912;11/05/1979;0000;;13.8;12.4;21.4;;84;955.6;14;1;3.6;
83912;11/05/1979;1200;0;12.8;12.2;;10.2;93;957;5;1;;
83912;11/05/1979;1800;;21.1;18.2;;;75;955;5;3;;
83912;12/05/1979;0000;;18;17.3;;;93;956.1;0;0;;
83912;13/05/1979;0000;;;;21.6;;;;;;7.4;
83912;13/05/1979;1200;0;16;14.3;;14.6;82;957.1;23;3;;
83912;13/05/1979;1800;;20.8;16.8;;;65;955.1;14;3;;
83912;14/05/1979;0000;;14.6;13.6;23.1;;89;955.3;14;5;9;
83912;14/05/1979;1200;0;15.2;14.2;;12.7;89;956.5;14;3;;
83912;14/05/1979;1800;;22.4;17.5;;;60;953.9;14;1;;
83912;15/05/1979;0000;;17.1;15.4;24.4;;83;956.5;14;1;6.7;
83912;15/05/1979;1200;0;13.4;13.4;;12.2;100;957.9;9;1;;
83912;15/05/1979;1800;;23.4;17.6;;;54;955.6;32;1;;
83912;16/05/1979;0000;;18.4;15.9;24.9;;76;956.9;0;0;9.3;
83912;16/05/1979;1200;0;16.3;14.7;;13.2;84;960.6;5;3;;
83912;16/05/1979;1800;;24.6;17.4;;;46;956.8;36;1;;
83912;17/05/1979;0000;;18.1;14.9;23.7;;70;957.2;0;0;3;
83912;17/05/1979;1200;0;16.6;14.1;;14.2;75;957.3;5;1;;
83912;17/05/1979;1800;;23.4;17.2;;;52;953.7;36;1;;
83912;18/05/1979;0000;;18.2;15.9;18.6;;78;954.7;0;0;0;
83912;18/05/1979;1200;0;16.9;15.3;;13.1;84;956;14;3;;
83912;18/05/1979;1800;;14.8;14.1;;;92;953.6;14;7;;
83912;19/05/1979;0000;;13.1;13;19.3;;99;955.6;14;7;4;
83912;19/05/1979;1200;27.9;12;12;;11.4;100;956.6;14;1;;
83912;19/05/1979;1800;;18;15.3;;;74;957;0;0;;
83912;20/05/1979;0000;;14.2;13.3;19.1;;90;958.1;0;0;7;
83912;20/05/1979;1200;0.2;11.5;11.2;;9;96;959.9;0;0;;
83912;20/05/1979;1800;;18.6;14.4;;;61;957.1;0;0;;
83912;21/05/1979;0000;;14;13;;;89;955.7;0;0;;
83912;22/05/1979;0000;;;;21.4;;;;;;0;
83912;22/05/1979;1200;20.2;14.6;14.4;;13.5;98;955.3;0;0;;
83912;22/05/1979;1800;;16.8;15.9;;;91;954.2;32;1;;
83912;23/05/1979;0000;;13.5;13.2;13.9;;97;957.8;18;5;7.7;
83912;23/05/1979;1200;0;8.3;7.3;;8;86;961.9;18;3;;
83912;23/05/1979;1800;;13.4;8.6;;;48;961.5;23;3;;
83912;24/05/1979;0000;;8;6.2;15.8;;75;963.2;18;1;9.4;
83912;24/05/1979;1200;0;7.5;6;;4;79;963.6;0;0;;
83912;24/05/1979;1800;;14.8;10;;;51;961.5;0;0;;
83912;25/05/1979;0000;;10.4;8.4;19.8;;75;959.7;0;0;9.7;
83912;25/05/1979;1200;0;9.2;7.3;;5.9;75;958.3;5;1;;
83912;25/05/1979;1800;;19.6;15.4;;;63;955;32;1;;
83912;26/05/1979;0000;;17.5;10.6;;;37;955.1;0;0;;
83912;28/05/1979;0000;;;;19.5;;;;;;6.7;
83912;28/05/1979;1200;0;8.1;6;;5.1;72;953.9;0;0;;
83912;28/05/1979;1800;;18.9;11.2;;;34;948.1;36;1;;
83912;29/05/1979;0000;;14.6;10.2;;;55;947.5;0;0;;
83912;05/06/1979;0000;;;;16.9;;;;;;0;
83912;05/06/1979;1200;32.7;8.3;8;;7.4;96;960.9;14;9;;
83912;05/06/1979;1800;;10;8.6;;;82;960.5;14;3;;
83912;06/06/1979;0000;;8.3;7.5;13;;89;962.3;18;9;4.6;
83912;06/06/1979;1200;0.2;5.4;4.2;;4;82;963;14;5;;
83912;06/06/1979;1800;;12.8;9.8;;;66;960.3;14;1;;
83912;07/06/1979;0000;;9.2;8.4;;;89;961.9;14;3;;
83912;08/06/1979;0000;;;;13.2;;;;;;4.2;
83912;08/06/1979;1200;4.8;7.2;7.2;;6.7;100;965.7;14;1;;
83912;08/06/1979;1800;;12;9.8;;;74;964.2;18;1;;
83912;09/06/1979;0000;;8.8;7.6;;;84;964.9;0;0;;
83912;10/06/1979;0000;;;;16.8;;;;;;5.6;
83912;10/06/1979;1200;0;7.4;5;;5;67;963.4;0;0;;
83912;10/06/1979;1800;;16.6;9.9;;;37;959.5;5;1;;
83912;11/06/1979;0000;;11.8;8.6;;;63;959;0;0;;
83912;13/06/1979;0000;;;;13.4;;;;;;6.5;
83912;13/06/1979;1200;0;7;6.1;;5.8;87;963.1;18;3;;
83912;13/06/1979;1800;;12.3;7.3;;;44;963.4;18;3;;
83912;14/06/1979;0000;;5.8;4.2;;;76;966.6;23;5;;
83912;15/06/1979;0000;;;;14.2;;;;;;8.6;
83912;15/06/1979;1200;0;1.8;1.1;;1.3;87;971.7;14;3;;
83912;15/06/1979;1800;;13.4;8.7;;;49;965.3;14;1;;
83912;16/06/1979;0000;;9.1;6.4;;;65;965.4;18;3;;
83912;19/06/1979;0000;;;;25.4;;;;;;7.7;
83912;19/06/1979;1200;0;15.8;12.7;;13.4;68;963;5;1;;
83912;19/06/1979;1800;;25;17;;;42;959.8;32;1;;
83912;20/06/1979;0000;;18.6;14.9;25.8;;66;960.4;0;0;7.9;
83912;20/06/1979;1200;0;16.8;13.9;;14.9;71;964.1;5;1;;
83912;20/06/1979;1800;;25.7;17.8;;;43;961.7;32;1;;
83912;21/06/1979;0000;;20.3;16;25.8;;62;962.1;0;0;8.4;
83912;21/06/1979;1200;0;15.8;13.5;;13.9;76;964.7;5;1;;
83912;21/06/1979;1800;;25.6;16;;;33;960.9;0;0;;
83912;22/06/1979;0000;;19.6;14.8;24.7;;57;961.7;0;0;8.4;
83912;22/06/1979;1200;0;15.5;12.9;;13.3;73;962;0;0;;
83912;22/06/1979;1800;;24.3;16;;;39;957.3;36;5;;
83912;23/06/1979;0000;;17.5;13.9;;;66;957;0;0;;
83912;24/06/1979;0000;;;;19;;;;;;0;
83912;24/06/1979;1200;7;8;7.5;;6.2;93;961.5;23;5;;
83912;24/06/1979;1800;;9.2;8.1;;;85;962.5;23;1;;
83912;25/06/1979;0000;;6.2;5.2;12.2;;85;964.2;0;0;9;
83912;25/06/1979;1200;1;4;3.4;;1.8;90;967.3;5;1;;
83912;25/06/1979;1800;;11.3;7.2;;;52;965.7;0;0;;
83912;26/06/1979;0000;;6.5;5;17.6;;78;966.1;0;0;9.2;
83912;26/06/1979;1200;0;5.6;3.9;;3.1;74;967.9;14;1;;
83912;26/06/1979;1800;;16.9;10.3;;;38;966.5;14;1;;
83912;27/06/1979;0000;;10.4;7.6;19.3;;65;968;14;3;7.6;
83912;27/06/1979;1200;0;7.6;6.7;;4.9;87;967.9;9;1;;
83912;27/06/1979;1800;;18.9;14.7;;;62;965.5;9;1;;
83912;28/06/1979;0000;;14.1;12.4;;;81;965.5;14;1;;
83912;29/06/1979;0000;;;;23.6;;;;;;8.8;
83912;29/06/1979;1200;0;12.2;11.1;;10.5;87;963.4;9;1;;
83912;29/06/1979;1800;;23.1;15.8;;;44;960.5;0;0;;
83912;30/06/1979;0000;;16.6;13.1;23.3;;65;960.9;0;0;8.7;
83912;30/06/1979;1200;0;12.5;10.5;;11;77;961.5;9;1;;
83912;30/06/1979;1800;;23;15.6;;;43;957.6;9;1;;
83912;01/07/1979;0000;;17.2;13.4;22.1;;63;959.3;0;0;1.3;
83912;01/07/1979;1200;0;13.8;11.6;;12.3;76;964;9;1;;
83912;01/07/1979;1800;;21;15.9;;;57;961.8;5;3;;
83912;02/07/1979;0000;;18.1;13.5;;;57;959.8;14;7;;
83912;04/07/1979;0000;;;;13.3;;;;;;0.6;
83912;04/07/1979;1200;2.6;10;9.8;;9.4;97;964.7;0;0;;
83912;04/07/1979;1800;;12.4;11;;;84;964.3;32;1;;
83912;05/07/1979;0000;;9.8;9.5;;;96;967.4;0;0;;
83912;09/07/1979;0000;;;;14.6;;;;;;5.6;
83912;09/07/1979;1200;0;7.9;7.5;;6.8;94;974;14;5;;
83912;09/07/1979;1800;;14;10.6;;;63;972.7;14;5;;
83912;10/07/1979;0000;;10.2;9.2;17.2;;87;973.5;14;5;8.5;
83912;10/07/1979;1200;0;8.6;7.6;;6.9;86;975.2;14;5;;
83912;10/07/1979;1800;;16.2;12.8;;;66;973.3;9;5;;
83912;11/07/1979;0000;;12.2;10.6;18.5;;81;972.8;14;3;9;
83912;11/07/1979;1200;0;8.6;7.7;;6.8;88;973.9;14;1;;
83912;11/07/1979;1800;;17.8;13.5;;;59;972.2;14;1;;
83912;12/07/1979;0000;;13.2;11.2;19.8;;77;971.1;14;1;9.3;
83912;12/07/1979;1200;0;9.2;8.1;;6.7;85;969.8;9;1;;
83912;12/07/1979;1800;;19.6;13.5;;;47;965.8;36;1;;
83912;13/07/1979;0000;;14.1;11.8;20.2;;75;966.2;0;0;8.8;
83912;13/07/1979;1200;0;10.6;9;;7.9;80;965.1;0;0;;
83912;13/07/1979;1800;;19.9;14.2;;;51;962.9;32;1;;
83912;14/07/1979;0000;;14.1;11.6;19.6;;73;967.3;0;0;0.2;
83912;14/07/1979;1200;0;9.9;9.2;;9.2;91;963.7;5;1;;
83912;14/07/1979;1800;;19.4;14.4;;;56;960.5;5;1;;
83912;15/07/1979;0000;;15.4;13.4;;;79;960.9;14;1;;
83912;22/07/1979;0000;;;;16.2;;;;;;9.3;
83912;22/07/1979;1200;0;9;7.6;;6.1;81;962.9;32;1;;
83912;22/07/1979;1800;;15.8;10.5;;;48;962.5;27;3;;
83912;23/07/1979;0000;;11.4;8.6;21.1;;67;963.5;0;0;9.4;
83912;23/07/1979;1200;0;8.1;7.2;;5.8;88;964.2;9;1;;
83912;23/07/1979;1800;;20.8;14.2;;;45;960.6;5;1;;
83912;24/07/1979;0000;;15.8;12.3;;;65;960.7;5;1;;
83912;28/07/1979;0000;;;;27.6;;;;;;8.7;
83912;28/07/1979;1200;0;20.1;18.1;;18.2;82;964.9;5;3;;
83912;28/07/1979;1800;;27.5;21.9;;;60;962.9;36;3;;
83912;29/07/1979;0000;;22;18.9;25.2;;73;963.2;5;1;9.6;
83912;29/07/1979;1200;0;17.6;15.2;;16.3;77;963.2;5;1;;
83912;29/07/1979;1800;;25.2;16.8;;;39;962.3;36;5;;
83912;30/07/1979;0000;;18.3;14.5;26.2;;64;963.3;0;0;9.5;
83912;30/07/1979;1200;0;17.6;12.8;;15.1;55;963.8;5;3;;
83912;30/07/1979;1800;;26.1;17.7;;;41;961.9;36;3;;
83912;31/07/1979;0000;;19.4;15.7;27.4;;66;962.6;0;0;9;
83912;31/07/1979;1200;0;17.1;13.6;;15.1;66;964.1;5;3;;
83912;31/07/1979;1800;;27.2;17.3;;;33;961.3;5;5;;
83912;01/08/1979;0000;;20.6;15;28.1;;52;961.8;5;3;8.7;
83912;01/08/1979;1200;0;18.7;14.3;;17;60;963.6;5;3;;
83912;01/08/1979;1800;;28.1;18.6;;;37;961.5;32;5;;
83912;02/08/1979;0000;;21.4;16.2;27.3;;56;961.7;5;1;8.2;
83912;02/08/1979;1200;0;19;14.2;;15.8;57;962.3;5;5;;
83912;02/08/1979;1800;;27.2;18.2;;;39;959.1;36;5;;
83912;03/08/1979;0000;;21.8;17.8;;;66;960.7;0;0;;
83912;04/08/1979;0000;;;;16.5;;;;;;5.2;
83912;04/08/1979;1200;65;13;12.1;;12.1;90;958.5;32;7;;
83912;04/08/1979;1800;;15.5;13;;;74;958.9;32;5;;
83912;05/08/1979;0000;;12.1;11.4;21.2;;92;961.5;0;0;7.9;
83912;05/08/1979;1200;0;11.2;10.8;;8.8;95;963.6;14;1;;
